# MiD 2023 monatliches HH-Nettoeinkommen x Haushaltsgroesse x Region.
# Generated by scripts/extract_mid_income_by_size.py from
# mid2023_income_by_size_bundesland.xlsx (sheet 'MiD Tabellen').
# share_pct = P(income_bracket | hh_size, region) in percent (a size
# column sums to ~100 over brackets); base_weighted = weighted household
# base of the (hh_size, region) cell. Bracket EUR bounds: see
# mid2023_income_bracket_bounds_eur.csv (top bracket 'over_7000' is open).
region,hh_size,income_bracket,share_pct,base_weighted
sachsen,3,3000_4000,16.0,1268.0
sachsen,3,4000_5000,27.0,1268.0
sachsen,3,5000_6000,27.0,1268.0
sachsen,3,500_900,0.0,1268.0
sachsen,3,6000_7000,13.0,1268.0
sachsen,3,900_1500,1.0,1268.0
sachsen,3,over_7000,5.0,1268.0
sachsen,3,under_500,0.0,1268.0
sachsen,4,1500_2000,0.0,815.0
sachsen,4,2000_3000,4.0,815.0
sachsen,4,3000_4000,10.0,815.0
sachsen,4,4000_5000,23.0,815.0
sachsen,4,5000_6000,34.0,815.0
sachsen,4,500_900,0.0,815.0
sachsen,4,6000_7000,19.0,815.0
sachsen,4,900_1500,0.0,815.0
sachsen,4,over_7000,10.0,815.0
sachsen,4,under_500,0.0,815.0
sachsen,5+,1500_2000,4.0,365.0
sachsen,5+,2000_3000,7.0,365.0
sachsen,5+,3000_4000,6.0,365.0
sachsen,5+,4000_5000,18.0,365.0
sachsen,5+,5000_6000,29.0,365.0
sachsen,5+,500_900,0.0,365.0
sachsen,5+,6000_7000,24.0,365.0
sachsen,5+,900_1500,0.0,365.0
sachsen,5+,over_7000,13.0,365.0
sachsen,5+,under_500,0.0,365.0
sachsen_anhalt,1,1500_2000,17.0,2682.0
sachsen_anhalt,1,2000_3000,40.0,2682.0
sachsen_anhalt,1,3000_4000,17.0,2682.0
sachsen_anhalt,1,4000_5000,2.0,2682.0
sachsen_anhalt,1,5000_6000,0.0,2682.0
sachsen_anhalt,1,500_900,5.0,2682.0
sachsen_anhalt,1,6000_7000,0.0,2682.0
sachsen_anhalt,1,900_1500,18.0,2682.0
sachsen_anhalt,1,over_7000,0.0,2682.0
sachsen_anhalt,1,under_500,0.0,2682.0
sachsen_anhalt,2,1500_2000,5.0,2073.0
sachsen_anhalt,2,2000_3000,29.0,2073.0
sachsen_anhalt,2,3000_4000,31.0,2073.0
sachsen_anhalt,2,4000_5000,17.0,2073.0
sachsen_anhalt,2,5000_6000,8.0,2073.0
sachsen_anhalt,2,500_900,0.0,2073.0
sachsen_anhalt,2,6000_7000,4.0,2073.0
sachsen_anhalt,2,900_1500,3.0,2073.0
sachsen_anhalt,2,over_7000,3.0,2073.0
sachsen_anhalt,2,under_500,0.0,2073.0
sachsen_anhalt,3,1500_2000,4.0,712.0
sachsen_anhalt,3,2000_3000,4.0,712.0
sachsen_anhalt,3,3000_4000,17.0,712.0
sachsen_anhalt,3,4000_5000,31.0,712.0
sachsen_anhalt,3,5000_6000,24.0,712.0
sachsen_anhalt,3,500_900,0.0,712.0
sachsen_anhalt,3,6000_7000,12.0,712.0
sachsen_anhalt,3,900_1500,0.0,712.0
sachsen_anhalt,3,over_7000,7.0,712.0
sachsen_anhalt,3,under_500,0.0,712.0
sachsen_anhalt,4,1500_2000,0.0,377.0
sachsen_anhalt,4,2000_3000,3.0,377.0
sachsen_anhalt,4,3000_4000,5.0,377.0
sachsen_anhalt,4,4000_5000,25.0,377.0
sachsen_anhalt,4,5000_6000,28.0,377.0
sachsen_anhalt,4,500_900,0.0,377.0
sachsen_anhalt,4,6000_7000,24.0,377.0
sachsen_anhalt,4,900_1500,0.0,377.0
sachsen_anhalt,4,over_7000,16.0,377.0
sachsen_anhalt,4,under_500,0.0,377.0
sachsen_anhalt,5+,1500_2000,0.0,164.0
sachsen_anhalt,5+,2000_3000,0.0,164.0
sachsen_anhalt,5+,3000_4000,0.0,164.0
sachsen_anhalt,5+,4000_5000,0.0,164.0
sachsen_anhalt,5+,5000_6000,0.0,164.0
sachsen_anhalt,5+,500_900,0.0,164.0
sachsen_anhalt,5+,6000_7000,0.0,164.0
sachsen_anhalt,5+,900_1500,0.0,164.0
sachsen_anhalt,5+,over_7000,0.0,164.0
sachsen_anhalt,5+,under_500,0.0,164.0
schleswig_holstein,1,1500_2000,13.0,3349.0
schleswig_holstein,1,2000_3000,39.0,3349.0
schleswig_holstein,1,3000_4000,19.0,3349.0
schleswig_holstein,1,4000_5000,5.0,3349.0
schleswig_holstein,1,5000_6000,1.0,3349.0
schleswig_holstein,1,500_900,3.0,3349.0
schleswig_holstein,1,6000_7000,0.0,3349.0
schleswig_holstein,1,900_1500,16.0,3349.0
schleswig_holstein,1,over_7000,2.0,3349.0
schleswig_holstein,1,under_500,0.0,3349.0
schleswig_holstein,2,1500_2000,3.0,2525.0
schleswig_holstein,2,2000_3000,19.0,2525.0
schleswig_holstein,2,3000_4000,27.0,2525.0
schleswig_holstein,2,4000_5000,22.0,2525.0
schleswig_holstein,2,5000_6000,14.0,2525.0
schleswig_holstein,2,500_900,0.0,2525.0
schleswig_holstein,2,6000_7000,8.0,2525.0
schleswig_holstein,2,900_1500,1.0,2525.0
schleswig_holstein,2,over_7000,6.0,2525.0
schleswig_holstein,2,under_500,0.0,2525.0
schleswig_holstein,3,1500_2000,0.0,943.0
schleswig_holstein,3,2000_3000,6.0,943.0
schleswig_holstein,3,3000_4000,12.0,943.0
schleswig_holstein,3,4000_5000,28.0,943.0
schleswig_holstein,3,5000_6000,26.0,943.0
schleswig_holstein,3,500_900,0.0,943.0
schleswig_holstein,3,6000_7000,15.0,943.0
schleswig_holstein,3,900_1500,0.0,943.0
schleswig_holstein,3,over_7000,11.0,943.0
schleswig_holstein,3,under_500,0.0,943.0
schleswig_holstein,4,1500_2000,2.0,678.0
schleswig_holstein,4,2000_3000,4.0,678.0
schleswig_holstein,4,3000_4000,9.0,678.0
schleswig_holstein,4,4000_5000,16.0,678.0
schleswig_holstein,4,5000_6000,28.0,678.0
schleswig_holstein,4,500_900,0.0,678.0
schleswig_holstein,4,6000_7000,22.0,678.0
schleswig_holstein,4,900_1500,0.0,678.0
schleswig_holstein,4,over_7000,17.0,678.0
schleswig_holstein,4,under_500,0.0,678.0
schleswig_holstein,5+,1500_2000,1.0,321.0
schleswig_holstein,5+,2000_3000,5.0,321.0
schleswig_holstein,5+,3000_4000,3.0,321.0
schleswig_holstein,5+,4000_5000,12.0,321.0
schleswig_holstein,5+,5000_6000,16.0,321.0
schleswig_holstein,5+,500_900,0.0,321.0
schleswig_holstein,5+,6000_7000,30.0,321.0
schleswig_holstein,5+,900_1500,0.0,321.0
schleswig_holstein,5+,over_7000,33.0,321.0
schleswig_holstein,5+,under_500,0.0,321.0
thueringen,1,1500_2000,21.0,2366.0
thueringen,1,2000_3000,40.0,2366.0
thueringen,1,3000_4000,10.0,2366.0
thueringen,1,4000_5000,3.0,2366.0
thueringen,1,5000_6000,0.0,2366.0
thueringen,1,500_900,6.0,2366.0
thueringen,1,6000_7000,0.0,2366.0
thueringen,1,900_1500,19.0,2366.0
thueringen,1,over_7000,1.0,2366.0
thueringen,1,under_500,0.0,2366.0
thueringen,2,1500_2000,6.0,1900.0
thueringen,2,2000_3000,34.0,1900.0
thueringen,2,3000_4000,30.0,1900.0
thueringen,2,4000_5000,15.0,1900.0
thueringen,2,5000_6000,6.0,1900.0
thueringen,2,500_900,0.0,1900.0
thueringen,2,6000_7000,3.0,1900.0
thueringen,2,900_1500,3.0,1900.0
thueringen,2,over_7000,2.0,1900.0
thueringen,2,under_500,0.0,1900.0
thueringen,3,1500_2000,2.0,732.0
thueringen,3,2000_3000,10.0,732.0
thueringen,3,3000_4000,17.0,732.0
thueringen,3,4000_5000,29.0,732.0
thueringen,3,5000_6000,22.0,732.0
thueringen,3,500_900,1.0,732.0
thueringen,3,6000_7000,11.0,732.0
thueringen,3,900_1500,1.0,732.0
thueringen,3,over_7000,6.0,732.0
thueringen,3,under_500,0.0,732.0
thueringen,4,1500_2000,1.0,439.0
thueringen,4,2000_3000,4.0,439.0
thueringen,4,3000_4000,11.0,439.0
thueringen,4,4000_5000,21.0,439.0
thueringen,4,5000_6000,24.0,439.0
thueringen,4,500_900,0.0,439.0
thueringen,4,6000_7000,29.0,439.0
thueringen,4,900_1500,0.0,439.0
thueringen,4,over_7000,8.0,439.0
thueringen,4,under_500,0.0,439.0
thueringen,5+,1500_2000,0.0,207.0
thueringen,5+,2000_3000,7.0,207.0
thueringen,5+,3000_4000,8.0,207.0
thueringen,5+,4000_5000,30.0,207.0
thueringen,5+,5000_6000,18.0,207.0
thueringen,5+,500_900,1.0,207.0
thueringen,5+,6000_7000,13.0,207.0
thueringen,5+,900_1500,0.0,207.0
thueringen,5+,over_7000,23.0,207.0
thueringen,5+,under_500,0.0,207.0
